Author 1, Author 2, P(1->2), P(2->1),P(1->2)*P(2->1),(P(1->2)+P(2->1))/2, (P(1->2)^2+P(2->1)^2)/2
88674 ,90236 ,0.0160929004308,0.00443503044949,7.13725034313e-05,0.0102639654402,0.000139325469682
88674 ,90237 ,0.00764765307601,0.0220709978418,0.000168791334535,0.0148593254589,0.000272807771651
88674 ,90383 ,0.00525523311529,0.00282203978821,1.48304769477e-05,0.00403863645175,1.77906918311e-05
88674 ,90384 ,0.00326536950348,0.00381366921264,1.24530391433e-05,0.00353951935806,1.26033554288e-05
88693 ,88694 ,0.167229361731,0.163812785503,0.0273943075631,0.165521073617,0.0274001440597
88693 ,88700 ,0.00443660572758,0.00585290232309,2.59670199695e-05,0.00514475402533,2.69699679928e-05
88693 ,88701 ,0.00989796717244,0.0101100128797,0.000100068575596,0.0100039900261,0.000100091057287
88693 ,88705 ,0.00307329972498,0.00959898528373,2.95005588326e-05,0.00633614250436,5.07928448384e-05
88693 ,88706 ,0.00535889287655,0.00139927963977,7.49858969387e-06,0.00337908625816,1.53378581863e-05
88693 ,88707 ,0.0233247028746,0.0159290616406,0.000371540629839,0.0196268822576,0.00039888838447
88693 ,88708 ,0.00442268671651,0.00307333308403,1.35923894062e-05,0.00374800990027,1.45027670189e-05
88693 ,88711 ,0.00722644066101,0.00806120598318,5.82538266936e-05,0.0076438233221,5.86022432652e-05
88693 ,88712 ,0.00885501773563,0.00582778891379,5.16051741911e-05,0.00734140332471,5.6187231361e-05
88693 ,88721 ,0.00404862642466,0.00241672511804,9.78441717405e-06,0.00323267577135,1.11159681113e-05
88693 ,88722 ,0.00590826112085,0.00763080163264,4.50847686071e-05,0.00676953137675,4.65683415145e-05
88693 ,88725 ,0.00333332020716,0.00730502538818,2.43499887402e-05,0.00531917279767,3.22372097627e-05
88693 ,88726 ,0.00560504770217,0.00634404857251,3.55586948738e-05,0.00597454813734,3.58317560169e-05
88693 ,88789 ,0.00566747900196,0.00876068498374,4.96509981881e-05,0.00721408199285,5.4434959811e-05
88693 ,88790 ,0.0129612641749,0.00766220059639,9.93118060907e-05,0.0103117323856,0.000113351843495
88693 ,88799 ,0.0118203179756,0.00833470047318,9.8518809824e-05,0.0100775092244,0.00010459357451
88693 ,88800 ,0.00431899189985,0.00434137816709,1.87503771378e-05,0.00433018503347,1.87506277103e-05
88693 ,88801 ,0.0156197621939,0.00906726381229,0.000141628504497,0.0123435130031,0.000163096122017
88693 ,88802 ,0.00623320301371,0.0136227079198,8.49131040606e-05,0.00992795546676,0.000112215495439
88693 ,88804 ,0.0119657473831,0.00555327089931,6.64490367312e-05,0.00875950914122,8.7008964059e-05
88693 ,88805 ,0.00788376535567,0.0169537066958,0.000133659045498,0.0124187360257,0.000174790963455
88693 ,88833 ,0.0333241404841,0.0263633531416,0.000878536083723,0.0298437468129,0.000902762363937
88693 ,88834 ,0.00990757932033,0.00592851728605,5.87372552635e-05,0.00791804830319,6.66537225998e-05
88693 ,88835 ,0.00593673411459,0.0065868375563,3.91043032277e-05,0.00626178583544,3.93156204702e-05
88693 ,88836 ,0.00610855267895,0.00681492214522,4.1629310927e-05,0.00646173741208,4.18787898384e-05
88693 ,88838 ,0.00844163285963,0.00226866879508,1.91512690482e-05,0.00535515082736,3.82040117193e-05
88693 ,88839 ,0.00895649159716,0.0161208388137,0.000144386157374,0.0125386652054,0.000170050092894
88693 ,88840 ,0.00335212327027,0.00234651122787,7.86579489088e-06,0.00284931724907,8.37142268079e-06
88693 ,88841 ,0.00693770063044,0.0112926090426,7.83447408739e-05,0.0091151548365,8.78273545128e-05
88693 ,88915 ,0.00724240963484,0.00715511275897,5.18202575839e-05,0.00719876119691,5.18240679562e-05
88693 ,88916 ,0.00494123391593,0.0055668499203,2.75071076311e-05,0.00525404191811,2.77028053235e-05
